UserID,Role,Round,totalRound,Total,move,roundResult,gameType
441358,second,2,3,100,None,"[50, 50]",dictator
441358,second,3,3,100,None,"[50, 50]",dictator
395824,first,1,3,100,30,"[70, 30]",dictator
395824,first,2,3,100,40,"[60, 40]",dictator
395824,first,3,3,100,10,"[90, 10]",dictator
395824,first,1,3,100,49,"[51, 49]",dictator
395824,first,2,3,100,40,"[60, 40]",dictator
395824,first,3,3,100,25,"[75, 25]",dictator
396051,first,1,3,100,49,"[51, 49]",dictator
396051,first,2,3,100,0,"[100, 0]",dictator
396051,first,3,3,100,0,"[100, 0]",dictator
396052,first,1,3,100,40,"[60, 40]",dictator
396052,first,2,3,100,50,"[50, 50]",dictator
396052,first,3,3,100,30,"[70, 30]",dictator
396136,first,1,3,100,50,"[50, 50]",dictator
396136,first,2,3,100,50,"[50, 50]",dictator
396136,first,3,3,100,50,"[50, 50]",dictator
396136,first,1,3,100,50,"[50, 50]",dictator
396136,first,2,3,100,50,"[50, 50]",dictator
396136,first,3,3,100,50,"[50, 50]",dictator
396158,second,1,3,100,None,"[60, 40]",dictator
396158,second,2,3,100,None,"[50, 50]",dictator
396158,second,3,3,100,None,"[70, 30]",dictator
396184,second,1,3,100,None,"[50, 50]",dictator
396184,second,2,3,100,None,"[50, 50]",dictator
396184,second,3,3,100,None,"[50, 50]",dictator
396185,second,1,3,100,None,"[51, 49]",dictator
396185,second,3,3,100,None,"[100, 0]",dictator
396463,first,1,3,100,50,"[50, 50]",dictator
396463,first,2,3,100,67,"[33, 67]",dictator
396463,first,3,3,100,33,"[67, 33]",dictator
396480,first,1,3,100,49,"[51, 49]",dictator
396480,first,3,3,100,0,"[100, 0]",dictator
396480,first,1,3,100,49,"[51, 49]",dictator
396480,first,2,3,100,0,"[100, 0]",dictator
396480,first,3,3,100,0,"[100, 0]",dictator
396601,first,1,3,100,50,"[50, 50]",dictator
396601,first,2,3,100,40,"[60, 40]",dictator
396601,first,3,3,100,50,"[50, 50]",dictator
396601,first,1,3,0,1,"[0, 0]",dictator
396818,second,1,3,100,None,"[55, 45]",dictator
396818,second,2,3,100,None,"[50, 50]",dictator
396818,second,3,3,100,None,"[50, 50]",dictator
396818,first,1,3,100,48,"[52, 48]",dictator
396818,first,2,3,100,50,"[50, 50]",dictator
396818,first,3,3,100,53,"[47, 53]",dictator
396868,first,1,3,100,35,"[65, 35]",dictator
396868,first,2,3,100,40,"[60, 40]",dictator
396868,first,3,3,100,35,"[65, 35]",dictator
396925,second,1,3,100,None,"[50, 50]",dictator
396925,second,2,3,100,None,"[33, 67]",dictator
396925,second,3,3,100,None,"[67, 33]",dictator
396925,first,1,3,100,50,"[50, 50]",dictator
396925,first,2,3,100,50,"[50, 50]",dictator
396925,first,3,3,100,50,"[50, 50]",dictator
397133,first,1,3,100,50,"[50, 50]",dictator
397133,first,2,3,0,1,"[0, 0]",dictator
397274,first,1,3,100,50,"[50, 50]",dictator
397274,first,2,3,100,25,"[75, 25]",dictator
397274,first,3,3,100,35,"[65, 35]",dictator
397274,first,1,3,100,51,"[49, 51]",dictator
397274,first,2,3,100,51,"[49, 51]",dictator
397274,first,3,3,100,51,"[49, 51]",dictator
397315,second,1,3,100,None,"[65, 35]",dictator
397315,second,2,3,100,None,"[60, 40]",dictator
397315,second,3,3,100,None,"[65, 35]",dictator
397349,second,1,3,100,None,"[50, 50]",dictator
397349,second,2,3,100,None,"[60, 40]",dictator
397349,second,3,3,100,None,"[50, 50]",dictator
397352,first,1,3,100,45,"[55, 45]",dictator
397352,first,2,3,100,50,"[50, 50]",dictator
397352,first,3,3,100,50,"[50, 50]",dictator
397352,first,1,3,100,35,"[65, 35]",dictator
397352,first,2,3,100,45,"[55, 45]",dictator
397352,first,3,3,100,60,"[40, 60]",dictator
397354,second,1,3,100,None,"[70, 30]",dictator
397354,second,2,3,100,None,"[60, 40]",dictator
397354,second,3,3,100,None,"[90, 10]",dictator
80850,second,1,1,10,None,"[5, 5]",dictator
101920,first,1,1,10,3,"[7, 3]",dictator
102082,first,1,1,10,0,"[10, 0]",dictator
102166,first,1,1,10,0,[10],dictator
102244,first,1,1,10,5,"[5, 5]",dictator
102707,first,1,1,10,0,"[10, 0]",dictator
122005,second,1,1,10,None,"[10, 0]",dictator
122129,second,1,1,10,None,"[2, 8]",dictator
122582,second,1,1,10,None,"[8, 2]",dictator
122664,first,1,1,10,0,"[10, 0]",dictator
122667,second,1,1,10,None,"[5, 5]",dictator
133194,second,1,1,10,None,"[10, 0]",dictator
133764,first,1,1,10,2,"[8, 2]",dictator
133924,second,1,1,10,None,"[5, 5]",dictator
134146,first,1,1,10,0,"[10, 0]",dictator
134319,second,1,1,10,None,"[5, 5]",dictator
135029,first,1,1,10,6,"[4, 6]",dictator
135187,second,1,1,10,None,"[9, 1]",dictator
135322,second,1,1,10,None,"[10, 0]",dictator
135417,first,1,1,10,5,"[5, 5]",dictator
135559,first,1,1,10,0,"[10, 0]",dictator
135560,second,1,1,10,None,"[8, 2]",dictator
146725,second,1,1,10,None,"[5, 5]",dictator
146733,second,1,1,10,None,"[10, 0]",dictator
146773,second,1,1,10,None,"[8, 2]",dictator
146808,first,1,1,10,5,"[5, 5]",dictator
146812,second,1,1,10,None,"[5, 5]",dictator
146835,first,1,1,10,2,"[8, 2]",dictator
146888,second,1,1,0,None,"[0, 0]",dictator
146931,second,1,1,10,None,"[10, 0]",dictator
146980,first,1,1,10,1,"[9, 1]",dictator
147131,second,1,1,10,None,"[10, 0]",dictator
147151,first,1,1,10,3,"[7, 3]",dictator
147158,second,1,1,10,None,"[4, 6]",dictator
147172,first,1,1,10,0,"[10, 0]",dictator
147232,second,1,1,10,None,"[10, 0]",dictator
147643,second,1,1,10,None,"[10, 0]",dictator
152080,first,1,1,10,5,"[5, 5]",dictator
152161,first,1,1,10,0,"[10, 0]",dictator
152175,first,1,1,10,2,"[8, 2]",dictator
152184,first,1,1,10,0,"[10, 0]",dictator
152290,first,1,1,10,5,"[5, 5]",dictator
153002,second,1,1,0,None,"[0, 0]",dictator
153004,first,1,1,10,0,"[10, 0]",dictator
153021,second,1,1,10,None,"[7, 3]",dictator
153024,first,1,1,10,0,"[10, 0]",dictator
153038,second,1,1,10,None,"[8, 2]",dictator
173276,first,1,1,10,0,"[10, 0]",dictator
184433,first,1,1,10,3,"[7, 3]",dictator
184760,first,1,1,10,3,"[7, 3]",dictator
185004,second,1,1,10,None,"[5, 5]",dictator
185054,second,1,1,10,None,"[10, 0]",dictator
185688,second,1,1,10,None,"[10, 0]",dictator
185727,first,1,1,10,5,"[5, 5]",dictator
185964,first,1,1,10,0,"[10, 0]",dictator
187434,first,1,1,10,8,"[2, 8]",dictator
187480,second,1,1,10,None,"[10, 0]",dictator
187485,first,1,1,10,4,"[6, 4]",dictator
187553,second,1,1,10,None,"[6, 4]",dictator
187564,second,1,1,10,None,"[6, 4]",dictator
188863,second,1,1,10,None,"[10, 0]",dictator
199449,first,1,1,10,1,"[9, 1]",dictator
199464,first,1,1,10,0,"[10, 0]",dictator
199465,second,1,1,10,None,"[7, 3]",dictator
199466,second,1,1,10,None,"[5, 5]",dictator
199479,first,1,1,10,0,"[10, 0]",dictator
199483,second,1,1,10,None,"[9, 1]",dictator
199484,first,1,1,10,2,"[8, 2]",dictator
199487,second,1,1,10,None,"[6, 4]",dictator
199489,second,1,1,10,None,"[10, 0]",dictator
199492,first,1,1,10,0,"[10, 0]",dictator
199495,first,1,1,10,3,"[7, 3]",dictator
199496,second,1,1,10,None,"[8, 2]",dictator
199498,first,1,1,10,0,"[10, 0]",dictator
199499,first,1,1,10,3,"[7, 3]",dictator
199502,first,1,1,10,3,"[7, 3]",dictator
199505,first,1,1,10,3,"[7, 3]",dictator
199510,first,1,1,10,5,"[5, 5]",dictator
199531,first,1,1,10,4,"[6, 4]",dictator
199533,first,1,1,10,2,"[8, 2]",dictator
199552,second,1,1,10,None,"[10, 0]",dictator
199558,first,1,1,10,2,"[8, 2]",dictator
199559,first,1,1,10,4,"[6, 4]",dictator
199561,second,1,1,10,None,"[8, 2]",dictator
199694,first,1,1,10,0,"[10, 0]",dictator
199707,second,1,1,10,None,"[7, 3]",dictator
199709,second,1,1,10,None,"[10, 0]",dictator
199710,first,1,1,10,1,"[9, 1]",dictator
199720,first,1,1,10,4,"[6, 4]",dictator
199723,second,1,1,10,None,"[10, 0]",dictator
199728,second,1,1,10,None,"[10, 0]",dictator
199751,first,1,1,10,0,"[10, 0]",dictator
199752,first,1,1,10,4,"[6, 4]",dictator
199784,second,1,1,10,None,"[5, 5]",dictator
199785,first,1,1,0,1,"[0, 0]",dictator
199788,second,1,1,10,None,"[10, 0]",dictator
199800,second,1,1,10,None,"[6, 4]",dictator
199804,first,1,1,10,5,"[5, 5]",dictator
199841,first,1,1,10,2,"[8, 2]",dictator
199872,second,1,1,10,None,"[9, 1]",dictator
199919,first,1,1,9,0,[9],dictator
199929,second,1,1,10,None,"[6, 4]",dictator
200014,first,1,1,10,0,"[10, 0]",dictator
200018,first,1,1,10,4,"[6, 4]",dictator
200021,first,1,1,10,1,"[9, 1]",dictator
200022,second,1,1,10,None,"[7, 3]",dictator
200052,second,1,1,10,None,"[10, 0]",dictator
200058,second,1,1,10,None,"[10, 0]",dictator
200136,second,1,1,10,None,"[10, 0]",dictator
200137,second,1,1,10,None,"[6, 4]",dictator
200169,first,1,1,10,0,"[10, 0]",dictator
200172,first,1,1,10,5,"[5, 5]",dictator
200177,second,1,1,10,None,"[10, 0]",dictator
200179,first,1,1,10,0,"[10, 0]",dictator
200182,second,1,1,10,None,"[10, 0]",dictator
200194,second,1,1,10,None,"[5, 5]",dictator
200195,first,1,1,10,5,"[5, 5]",dictator
200196,second,1,1,10,None,"[8, 2]",dictator
200204,first,1,1,10,0,"[10, 0]",dictator
200208,first,1,1,10,0,"[10, 0]",dictator
200229,second,1,1,10,None,"[10, 0]",dictator
200237,second,1,1,10,None,"[10, 0]",dictator
200239,second,1,1,10,None,"[7, 3]",dictator
200241,second,1,1,10,None,"[5, 5]",dictator
200241,second,1,1,10,None,"[5, 5]",dictator
200246,first,1,1,10,0,"[10, 0]",dictator
200250,first,1,1,0,1,"[0, 0]",dictator
200250,second,1,1,10,None,"[9, 1]",dictator
200273,first,1,1,10,5,"[5, 5]",dictator
200279,second,1,1,10,None,"[7, 3]",dictator
200302,second,1,1,10,None,"[9, 1]",dictator
200318,first,1,1,10,0,"[10, 0]",dictator
200323,second,1,1,10,None,"[10, 0]",dictator
200341,first,1,1,10,5,"[5, 5]",dictator
200352,second,1,1,10,None,"[7, 3]",dictator
211501,second,1,1,10,None,"[7, 3]",dictator
211507,first,1,1,10,0,"[10, 0]",dictator
211508,first,1,1,10,1,"[9, 1]",dictator
81774,first,1,1,100,28,"[72, 28]",dictator
81913,second,1,1,100,None,"[100, 0]",dictator
87371,first,1,1,100,30,"[70, 30]",dictator
87571,first,1,1,100,10,"[90, 10]",dictator
92784,second,1,1,100,None,"[72, 28]",dictator
92786,first,1,1,100,50,"[50, 50]",dictator
92805,first,1,1,100,25,"[75, 25]",dictator
92818,first,1,1,100,0,"[100, 0]",dictator
92836,second,1,1,100,None,"[90, 10]",dictator
92841,first,1,1,0,1,"[0, 0]",dictator
92844,second,1,1,100,None,"[50, 50]",dictator
92845,second,1,1,100,None,"[89, 11]",dictator
92847,first,1,1,100,0,"[100, 0]",dictator
92849,second,1,1,100,None,"[50, 50]",dictator
92890,first,1,1,100,50,"[50, 50]",dictator
92908,first,1,1,100,50,"[50, 50]",dictator
92929,second,1,1,100,None,"[50, 50]",dictator
92930,second,1,1,100,None,"[51, 49]",dictator
92931,second,1,1,100,None,"[70, 30]",dictator
92932,first,1,1,100,50,"[50, 50]",dictator
92935,second,1,1,100,None,"[50, 50]",dictator
92938,second,1,1,100,None,"[100, 0]",dictator
92941,second,1,1,0,None,"[0, 0]",dictator
92944,first,1,1,100,50,"[50, 50]",dictator
92945,second,1,1,100,None,"[34, 66]",dictator
92949,first,1,1,100,0,[100],dictator
93539,second,1,1,100,None,"[75, 25]",dictator
93544,second,1,1,100,None,"[50, 50]",dictator
93607,first,1,1,100,66,"[34, 66]",dictator
93634,first,1,1,100,11,"[89, 11]",dictator
93636,first,1,1,100,49,"[51, 49]",dictator
184181,first,1,1,100,0,"[100, 0]",dictator
184732,first,1,1,100,0,"[100, 0]",dictator
185794,first,1,1,100,45,"[55, 45]",dictator
187169,first,1,1,0,1,"[0, 0]",dictator
187413,first,1,1,100,45,"[55, 45]",dictator
200222,first,1,1,100,0,"[100, 0]",dictator
200227,first,1,1,100,0,"[100, 0]",dictator
200304,first,1,1,0,1,"[0, 0]",dictator
200496,first,1,1,100,74,"[26, 74]",dictator
200775,first,1,1,100,0,"[100, 0]",dictator
200883,first,1,1,100,25,"[75, 25]",dictator
200898,first,1,1,100,0,"[100, 0]",dictator
251369,first,1,1,100,47,"[53, 47]",dictator
252098,first,1,1,100,48,"[52, 48]",dictator
268173,first,1,1,100,1,"[99, 1]",dictator
268673,first,1,1,100,0,"[100, 0]",dictator
268716,first,1,1,100,0,"[100, 0]",dictator
268828,first,1,1,100,33,"[67, 33]",dictator
269017,first,1,1,100,40,"[60, 40]",dictator
269029,first,1,1,100,50,"[50, 50]",dictator
311422,first,1,1,100,30,"[70, 30]",dictator
311437,first,1,1,100,30,"[70, 30]",dictator
311438,first,1,1,100,0,"[100, 0]",dictator
311553,first,1,1,100,50,"[50, 50]",dictator
311570,first,1,1,100,48,"[52, 48]",dictator
311587,first,1,1,100,0,"[100, 0]",dictator
311589,first,1,1,100,0,"[100, 0]",dictator
311592,first,1,1,100,50,"[50, 50]",dictator
311710,first,1,1,100,56,"[44, 56]",dictator
312525,first,1,1,100,0,"[100, 0]",dictator
312570,first,1,1,100,0,"[100, 0]",dictator
312572,first,1,1,100,15,"[85, 15]",dictator
312573,first,1,1,100,0,"[100, 0]",dictator
312587,first,1,1,100,1,"[99, 1]",dictator
312595,first,1,1,100,50,"[50, 50]",dictator
315012,first,1,1,100,1,"[99, 1]",dictator
186718,first,1,1,100,0,"[100, 0]",dictator
200321,first,1,1,100,0,"[100, 0]",dictator
238110,first,1,1,100,1,"[99, 1]",dictator
268066,first,1,1,100,51,"[49, 51]",dictator
268221,first,1,1,100,25,"[75, 25]",dictator
268916,first,1,1,100,0,"[100, 0]",dictator
299030,first,1,1,100,40,"[60, 40]",dictator
299787,first,1,1,100,50,"[50, 50]",dictator
300762,first,1,1,0,1,"[0, 0]",dictator
314365,first,1,1,100,50,"[50, 50]",dictator
379291,first,1,1,100,40,"[60, 40]",dictator
379295,first,1,1,100,0,"[100, 0]",dictator
379296,first,1,1,100,50,"[50, 50]",dictator
379476,first,1,1,100,50,"[50, 50]",dictator
379533,first,1,1,100,30,"[70, 30]",dictator
379578,first,1,1,100,50,"[50, 50]",dictator
379591,first,1,1,100,71,"[29, 71]",dictator
379620,first,1,1,100,0,"[100, 0]",dictator
379648,first,1,1,100,50,"[50, 50]",dictator
379662,first,1,1,100,0,"[100, 0]",dictator
379663,first,1,1,100,20,"[80, 20]",dictator
379667,first,1,1,0,1,"[0, 0]",dictator
379714,first,1,1,100,49,"[51, 49]",dictator
379724,first,1,1,100,50,"[50, 50]",dictator
379730,first,1,1,100,50,"[50, 50]",dictator
